5,8,251.52,82.79,19.71,99.19,1,-1,-1,-1
5,9,288.61,73.17,15.78,93.04,1,-1,-1,-1
5,10,568.78,113.95,19.19,104.14,1,-1,-1,-1
5,11,0.02,492.17,13.84,115.55,1,-1,-1,-1
5,12,516.24,146.99,19.36,101.68,1,-1,-1,-1
5,13,347.82,550.02,28.88,58.17,1,-1,-1,-1
5,14,77.68,202.2,23.78,129.32,1,-1,-1,-1
5,15,159.51,76.96,15.29,92.19,1,-1,-1,-1
5,16,455.7,138.91,17.7,95.69,1,-1,-1,-1
5,17,278.37,73.79,14.93,90.29,1,-1,-1,-1
5,18,110.84,54.3,19.03,102.5,1,-1,-1,-1
5,19,131.2,47.08,16.22,100.95,1,-1,-1,-1
5,25,90.88,66.25,17.75,95.54,1,-1,-1,-1
6,1,118.33,226.55,26.17,135.66,1,-1,-1,-1
6,2,32.76,309,23.26,136.24,1,-1,-1,-1
6,3,428.85,323.79,27.27,126.05,1,-1,-1,-1
6,4,339.72,118.44,19.37,100.01,1,-1,-1,-1
6,5,330.1,76.07,18.2,86.36,1,-1,-1,-1
6,6,172.69,81.7,16.86,105.58,1,-1,-1,-1
6,7,547,257.36,23.4,121.98,1,-1,-1,-1
6,8,251.8,83.05,19.64,98.92,1,-1,-1,-1
6,9,288.22,73.16,15.91,93.87,1,-1,-1,-1
6,10,568.95,114.65,19.26,104.57,1,-1,-1,-1
6,11,0.04,491.22,13.93,116.22,1,-1,-1,-1
6,12,515.59,146.9,19.32,101.16,1,-1,-1,-1
6,13,349.05,549.24,29.5,59.62,1,-1,-1,-1
6,14,78.43,201.95,23.47,128.4,1,-1,-1,-1
6,15,159.47,77.91,15.37,92.3,1,-1,-1,-1
6,16,453.51,136.83,18.06,97.08,1,-1,-1,-1
6,17,278.22,74.05,15.06,90.28,1,-1,-1,-1
6,18,110.7,54.67,18.89,102.02,1,-1,-1,-1
6,19,131.5,47.57,16.19,100.27,1,-1,-1,-1
6,25,90.68,66.07,17.89,96.48,1,-1,-1,-1
6,26,321.36,0,24.06,42.77,1,-1,-1,-1
7,1,118.96,225.27,26.21,135.69,1,-1,-1,-1
7,2,32.79,309,23.19,136.03,1,-1,-1,-1
7,3,428.95,323.29,27.22,125.84,1,-1,-1,-1
7,4,338.32,118.19,20.24,100.02,1,-1,-1,-1
7,5,329.24,73.97,18.77,87.83,1,-1,-1,-1
7,6,172.25,81.92,16.89,105.74,1,-1,-1,-1
7,7,546.86,257.13,23.29,120.67,1,-1,-1,-1
7,8,251.33,82.43,19.7,99.13,1,-1,-1,-1
7,9,286.99,72.45,16.32,95.99,1,-1,-1,-1
7,10,569.61,114.91,19.23,104.57,1,-1,-1,-1
7,11,0.13,489.52,14.07,117.21,1,-1,-1,-1
7,12,515.6,146.19,19.39,100.91,1,-1,-1,-1
7,13,350.13,548.98,29.05,59.22,1,-1,-1,-1
7,14,77.3,201.18,23.36,128.65,1,-1,-1,-1
7,15,158.85,78.21,15.67,93.62,1,-1,-1,-1
7,16,455.16,138.14,17.49,94.62,1,-1,-1,-1
7,17,278.35,74.41,15.08,90.39,1,-1,-1,-1
7,18,110.55,54.82,18.86,102.22,1,-1,-1,-1
7,19,131.56,47.26,16.22,100.44,1,-1,-1,-1
7,25,90.73,66.01,17.92,96.81,1,-1,-1,-1
7,26,320.79,0,24.16,43.02,1,-1,-1,-1
8,1,119.16,224.83,26.21,135.56,1,-1,-1,-1
8,2,32.9,309,23.27,136.51,1,-1,-1,-1
8,3,429.07,323.78,27.18,125.53,1,-1,-1,-1
8,4,337.33,118.78,21.07,99.24,1,-1,-1,-1
8,5,329.43,75.31,18.58,85.82,1,-1,-1,-1
8,6,171.5,82.68,17.01,106.25,1,-1,-1,-1
8,7,546.67,257.74,23.18,119.5,1,-1,-1,-1
8,8,251.27,82.88,19.5,97.95,1,-1,-1,-1
8,9,285.64,72.18,16.68,97.21,1,-1,-1,-1
8,10,569.67,115.68,19.22,104.91,1,-1,-1,-1
8,11,0.1,488.25,14.32,119.21,1,-1,-1,-1
8,12,515.05,145.95,19.36,100.83,1,-1,-1,-1
8,13,351.28,549.57,28.65,58.9,1,-1,-1,-1
8,14,76.87,200.24,22.99,127.62,1,-1,-1,-1
8,15,158.28,76.93,16.27,96.25,1,-1,-1,-1
8,16,453.61,137.28,17.45,93.51,1,-1,-1,-1
8,18,110.56,55.57,18.65,101.43,1,-1,-1,-1
8,25,91.03,66.69,17.66,95.25,1,-1,-1,-1
8,26,320.74,0,23.98,42.75,1,-1,-1,-1
9,1,119.05,224.03,26.1,135.1,1,-1,-1,-1
9,2,33.04,309,23.31,136.66,1,-1,-1,-1
9,3,429.04,323.96,27.17,125.5,1,-1,-1,-1
9,4,336.43,118.99,21.88,97.99,1,-1,-1,-1
9,5,329.81,74.43,18.76,85.16,1,-1,-1,-1
9,6,171.28,84.3,17.13,106.69,1,-1,-1,-1
9,7,546.49,257.27,23.2,119.21,1,-1,-1,-1
9,8,251.82,83.03,19.33,97.04,1,-1,-1,-1
9,9,284.24,71.41,17.89,102.64,1,-1,-1,-1
9,10,569.51,117.31,19.25,105.69,1,-1,-1,-1
9,11,0.09,486.47,14.53,120.87,1,-1,-1,-1
9,12,514.29,145.2,19.5,101.48,1,-1,-1,-1
9,13,352.5,549.13,28.38,59.14,1,-1,-1,-1
9,14,75.59,201.95,22.52,124.86,1,-1,-1,-1
9,15,157.44,76.44,16.69,97.7,1,-1,-1,-1
9,16,453.49,137.67,17.32,91.29,1,-1,-1,-1
9,18,111.23,55.17,18.5,101.88,1,-1,-1,-1
9,25,91.12,66.24,17.8,95.89,1,-1,-1,-1
9,26,320.53,0,23.9,42.71,1,-1,-1,-1
10,1,119.75,223.77,25.72,133.1,1,-1,-1,-1
10,2,33.05,309,23.27,136.37,1,-1,-1,-1
10,3,429.15,324.03,27.18,125.39,1,-1,-1,-1
10,4,335.25,118.38,22.87,98.47,1,-1,-1,-1
10,5,329,76.85,19.25,86.19,1,-1,-1,-1
10,6,171.21,84.9,17.23,107.03,1,-1,-1,-1
10,7,547,257.78,23.2,118.86,1,-1,-1,-1
10,8,251.97,83.76,19.23,96.52,1,-1,-1,-1
10,9,283.76,73.08,17.71,99.87,1,-1,-1,-1
10,10,569.86,119.24,18.93,104,1,-1,-1,-1
10,11,-0,485.17,14.68,122.18,1,-1,-1,-1
10,12,514,144.94,19.35,100.66,1,-1,-1,-1
10,13,352.8,548.97,28.08,59.06,1,-1,-1,-1
10,14,75.56,201.24,22.29,123.76,1,-1,-1,-1
10,15,157.16,77.56,16.82,97.27,1,-1,-1,-1
10,16,453.39,137.14,17.5,90.86,1,-1,-1,-1
10,18,111.67,55.03,18.31,101.91,1,-1,-1,-1
10,19,132.08,50.57,15.41,95.31,1,-1,-1,-1
10,25,91,66.08,18.03,97.17,1,-1,-1,-1
10,26,320.84,0,23.87,42.87,1,-1,-1,-1
10,28,239.41,0,12.6,22.66,1,-1,-1,-1
11,1,120,223.7,25.19,130.36,1,-1,-1,-1
11,2,33.1,309,23.32,136.61,1,-1,-1,-1
11,3,429.06,324.04,27.25,125.71,1,-1,-1,-1
11,4,333.91,117.48,23.63,98.91,1,-1,-1,-1
11,5,326.8,75.02,21.38,95.88,1,-1,-1,-1
11,6,171.3,86.44,17.04,105.32,1,-1,-1,-1
11,7,547.17,257.29,23.34,119.29,1,-1,-1,-1
11,8,251.46,83.34,19.39,97.17,1,-1,-1,-1
11,9,282.94,72.41,18.62,103.22,1,-1,-1,-1
11,10,570.48,121.97,18.67,102.89,1,-1,-1,-1
11,11,-0.12,484.72,14.89,124.24,1,-1,-1,-1
11,12,513.87,144.18,19.4,100.91,1,-1,-1,-1
11,13,353.53,548.92,27.79,59.04,1,-1,-1,-1
11,14,72.61,202.35,22.33,122.56,1,-1,-1,-1
11,15,157.01,79.31,17.03,98.43,1,-1,-1,-1
11,16,452.24,135.61,17.83,90.8,1,-1,-1,-1
11,18,111.02,54.98,18.25,101.9,1,-1,-1,-1
11,19,131.94,50.93,15.49,94.7,1,-1,-1,-1
11,20,467.42,41,19.03,81.2,1,-1,-1,-1
11,25,91.27,67.36,17.71,95.13,1,-1,-1,-1
11,26,321.18,0,23.58,42.53,1,-1,-1,-1
11,28,239.26,-0.77,12.41,22.42,1,-1,-1,-1
12,1,120.25,223.03,24.87,128.48,1,-1,-1,-1
12,2,33.11,309,23.34,136.61,1,-1,-1,-1
12,3,429.03,323.38,27.28,125.85,1,-1,-1,-1
12,4,332.75,117.81,23.84,98.51,1,-1,-1,-1
12,5,326.11,74.37,22.08,99.12,1,-1,-1,-1
12,6,171.63,84.99,17.64,108.05,1,-1,-1,-1
12,7,547.2,257.1,23.42,119.42,1,-1,-1,-1
12,8,251.18,82.51,19.6,98.14,1,-1,-1,-1
12,9,283.04,73.47,18.34,100.28,1,-1,-1,-1
12,10,570.8,122.95,18.62,102.8,1,-1,-1,-1
12,11,-0.15,483.93,14.92,124.71,1,-1,-1,-1
12,12,513.39,143.25,19.55,101.37,1,-1,-1,-1
12,13,355.04,548.91,27.71,59.49,1,-1,-1,-1
12,14,70.91,200.74,22.82,123.73,1,-1,-1,-1
12,15,156.78,80.61,17.06,98.87,1,-1,-1,-1
12,16,451.61,135.05,18.32,91.85,1,-1,-1,-1
12,18,111.28,55.63,17.98,101.02,1,-1,-1,-1
12,19,132.15,51.05,15.3,93.23,1,-1,-1,-1
12,20,467.78,41,18.98,81.03,1,-1,-1,-1
12,25,91.33,67.53,17.68,94.93,1,-1,-1,-1
12,26,321.4,0,23.38,42.3,1,-1,-1,-1
12,28,238.82,-1.01,12.55,22.73,1,-1,-1,-1
13,1,119.84,222.81,24.84,127.8,1,-1,-1,-1
13,2,33.04,309,23.32,136.49,1,-1,-1,-1
13,3,429.11,323.79,27.21,125.37,1,-1,-1,-1
13,4,330.69,116.6,24.01,100.67,1,-1,-1,-1
13,5,325.74,74.29,22.25,99.89,1,-1,-1,-1
13,6,171.25,84.44,17.87,108.15,1,-1,-1,-1
13,7,547.21,257.03,23.48,119.49,1,-1,-1,-1
13,8,251.64,82.19,19.75,98.99,1,-1,-1,-1
13,9,282.95,73.88,18.38,99.36,1,-1,-1,-1
13,10,571.45,125.95,18.71,102.63,1,-1,-1,-1
13,11,-0.85,483,15.01,125.86,1,-1,-1,-1
13,12,512.35,142.26,19.69,102.1,1,-1,-1,-1
13,13,355.88,548.25,27.65,59.83,1,-1,-1,-1
13,14,70.13,199.49,23.17,124.42,1,-1,-1,-1
13,15,157.12,81.08,17.16,100.08,1,-1,-1,-1
13,16,450.38,134.87,18.86,93.62,1,-1,-1,-1
13,18,97.97,63.23,17.4,97.36,1,-1,-1,-1
13,19,117.77,55.14,16.18,97.61,1,-1,-1,-1
13,20,467.89,41,18.96,81.03,1,-1,-1,-1
13,26,322.46,0,22.73,41.45,1,-1,-1,-1
13,28,238.88,-1.08,12.37,22.42,1,-1,-1,-1
14,1,120.1,222.08,24.98,128.37,1,-1,-1,-1
14,2,33.08,309,23.41,136.92,1,-1,-1,-1
14,3,428.94,323.28,27.38,126.28,1,-1,-1,-1
14,4,329.58,116.81,23.06,98.76,1,-1,-1,-1
14,6,170.57,83.56,18.13,109.36,1,-1,-1,-1
14,7,547.18,257.01,23.46,119.17,1,-1,-1,-1
14,8,251.29,82.07,19.75,98.89,1,-1,-1,-1
14,9,282.01,72.7,19.5,103.59,1,-1,-1,-1
14,10,571.81,127.04,18.85,103.57,1,-1,-1,-1
14,11,-0.4,482.69,15.01,126.01,1,-1,-1,-1
14,12,512.2,141.9,19.07,98.52,1,-1,-1,-1
14,13,357.06,548.01,27.44,60.15,1,-1,-1,-1
14,14,69.99,199.69,23.36,124.01,1,-1,-1,-1
14,15,156.4,82.56,16.96,98.78,1,-1,-1,-1
14,16,449.45,133.49,19.44,96.24,1,-1,-1,-1
14,18,106.17,59.32,17.73,99.33,1,-1,-1,-1
14,19,127.04,53.32,15.5,93.8,1,-1,-1,-1
14,20,467.73,41,18.86,80.97,1,-1,-1,-1
14,26,322.64,0,22.62,41.25,1,-1,-1,-1
14,28,238.91,-1.09,11.97,21.7,1,-1,-1,-1
15,1,120.03,221.17,25.07,128.94,1,-1,-1,-1
15,2,33.1,309,23.44,137,1,-1,-1,-1
15,3,429.01,323.09,27.39,126.31,1,-1,-1,-1
15,4,330.81,117.57,17.05,73.04,1,-1,-1,-1
15,6,170.4,84.53,18.02,108.19,1,-1,-1,-1
15,7,547.16,257.66,23.47,119.05,1,-1,-1,-1
15,8,251.65,83.35,19.45,97.55,1,-1,-1,-1
15,9,282.78,74.21,19.23,100.67,1,-1,-1,-1
15,10,572.57,128.06,19,104.59,1,-1,-1,-1
15,11,-0.82,479.31,15.3,128.53,1,-1,-1,-1
15,12,512.06,141.12,19.1,98.44,1,-1,-1,-1
15,13,357.56,547.93,27.15,60.24,1,-1,-1,-1
15,14,69.91,199.12,23.8,124.98,1,-1,-1,-1
15,15,156.17,83.27,17.02,99.15,1,-1,-1,-1
15,16,449.44,133.64,19.31,95.84,1,-1,-1,-1
15,18,109.75,56.57,17.87,101.49,1,-1,-1,-1
15,19,126.6,53.73,15.43,93.35,1,-1,-1,-1
15,20,468.3,41,18.65,80.52,1,-1,-1,-1
15,28,238.62,-0.38,11.62,20.92,1,-1,-1,-1
16,1,120.04,220.85,25.19,129.55,1,-1,-1,-1
16,2,33.08,309,23.41,136.74,1,-1,-1,-1
16,3,429.02,323.68,27.21,125.47,1,-1,-1,-1
16,4,330.44,115.63,15.32,65.98,1,-1,-1,-1
16,6,169.89,85.57,17.8,106.03,1,-1,-1,-1
16,7,546.64,257.24,23.57,119.15,1,-1,-1,-1
16,8,251.23,83.83,19.22,96.43,1,-1,-1,-1
16,9,284.39,75.47,18.79,97.98,1,-1,-1,-1
16,10,572.73,128.41,19.01,105.07,1,-1,-1,-1
16,11,-0.91,476.75,15.55,130.49,1,-1,-1,-1
16,12,511.18,140.19,19.2,99.08,1,-1,-1,-1
16,13,358.69,547.9,26.96,60.79,1,-1,-1,-1
16,14,70.7,198.92,23.66,124.89,1,-1,-1,-1
16,16,449.21,133.06,19.09,95.42,1,-1,-1,-1
16,18,110.97,55.52,17.89,102.08,1,-1,-1,-1
16,20,468.04,41.67,18.51,80.04,1,-1,-1,-1
16,28,238.5,-0.39,11.44,20.6,1,-1,-1,-1
17,1,120.04,220.09,25.39,130.63,1,-1,-1,-1
17,2,32.81,308.34,23.6,138.26,1,-1,-1,-1
17,3,428.98,323.9,27.24,125.62,1,-1,-1,-1
17,4,327.34,115.82,20.01,88.97,1,-1,-1,-1
17,5,327.83,81.23,18.19,81.37,1,-1,-1,-1
17,6,169.88,87.28,17.72,104.33,1,-1,-1,-1
17,7,546.51,257.08,23.75,119.55,1,-1,-1,-1
17,8,251.67,83.34,19.16,96.2,1,-1,-1,-1
17,9,287.52,77.27,17.96,94.72,1,-1,-1,-1
17,10,572.81,128.49,19,105.43,1,-1,-1,-1
17,11,-0.81,475.82,15.76,131.71,1,-1,-1,-1
17,12,510.5,139.86,19.37,99.51,1,-1,-1,-1
17,13,359.77,547.9,26.45,60.63,1,-1,-1,-1
17,14,70.5,196.87,23.79,127.03,1,-1,-1,-1
17,15,155.55,81.57,17.13,100.43,1,-1,-1,-1
17,16,448.44,132.2,19.14,96.4,1,-1,-1,-1
17,17,278.09,76.04,16.51,98.85,1,-1,-1,-1
17,18,111.7,55.13,17.77,102.61,1,-1,-1,-1
17,20,467.56,41.25,18.54,79.86,1,-1,-1,-1
18,1,120.69,219.16,25.53,131.4,1,-1,-1,-1
18,2,32.85,308.09,23.66,138.75,1,-1,-1,-1
18,3,428.91,323.32,27.2,125.58,1,-1,-1,-1
18,4,326.1,115.61,20.23,89.97,1,-1,-1,-1
18,5,327.78,81.79,17.94,80.28,1,-1,-1,-1
18,6,169.07,87.91,17.7,103.25,1,-1,-1,-1
18,7,546.98,257.02,23.8,119.5,1,-1,-1,-1
18,8,251.83,83.81,19.05,95.74,1,-1,-1,-1
18,9,287.77,78.59,17.6,93.08,1,-1,-1,-1
18,10,573.58,129.14,18.83,104.71,1,-1,-1,-1
18,11,-0.62,474.2,16.07,133.45,1,-1,-1,-1
18,12,510,139.1,19.6,100.74,1,-1,-1,-1
18,13,360.58,547.91,26.16,61.14,1,-1,-1,-1
18,14,70.76,196.77,23.51,126.54,1,-1,-1,-1
18,15,155.89,83.35,16.77,98.1,1,-1,-1,-1
18,16,447.77,131.89,18.67,94.36,1,-1,-1,-1
18,17,278.49,76.08,16.54,99.66,1,-1,-1,-1
18,18,112.31,55.64,17.59,102.21,1,-1,-1,-1
18,19,131.15,47.83,15.16,91.97,1,-1,-1,-1
18,20,467.53,41.27,18.52,79.76,1,-1,-1,-1
18,30,66.63,222.06,17.59,81.5,1,-1,-1,-1
19,1,120.22,218.84,25.56,131.66,1,-1,-1,-1
19,2,32.86,308,23.59,138.54,1,-1,-1,-1
19,3,429.48,323.1,27.27,126.12,1,-1,-1,-1
19,4,324.03,115.1,21.16,96.31,1,-1,-1,-1
19,6,168.58,87.46,17.87,103.7,1,-1,-1,-1
19,7,547.09,257,23.86,119.66,1,-1,-1,-1
19,8,251.94,83.99,18.94,95.24,1,-1,-1,-1
19,9,289.69,80.4,17.01,90.55,1,-1,-1,-1
19,10,574.29,130.02,18.71,103.43,1,-1,-1,-1
19,11,-0.66,473.62,16.15,133.53,1,-1,-1,-1
19,12,509.58,138.83,19.31,99.66,1,-1,-1,-1
19,13,361.72,547.92,25.65,61.49,1,-1,-1,-1
19,14,71.23,198.74,22.65,123.43,1,-1,-1,-1
19,15,155.64,83.96,16.84,97.65,1,-1,-1,-1
19,16,447.93,131.8,18.78,95.69,1,-1,-1,-1
19,17,278.49,75.44,17.47,106.2,1,-1,-1,-1
19,18,111.93,55.84,17.4,101.58,1,-1,-1,-1
19,19,130.92,44.39,15.74,95.92,1,-1,-1,-1
19,30,65.18,217.48,20.2,94.01,1,-1,-1,-1
20,1,119.99,218.74,25.52,131.64,1,-1,-1,-1
20,2,32.84,307.97,23.57,138.6,1,-1,-1,-1
20,3,429.02,323.02,27.28,126.38,1,-1,-1,-1
20,4,322.24,114.95,21.54,99.1,1,-1,-1,-1
20,5,325.49,76.79,23,106.54,1,-1,-1,-1
20,6,168.29,87.27,17.95,103.84,1,-1,-1,-1
20,7,547.06,257,23.85,119.52,1,-1,-1,-1
20,8,251.85,84.05,18.99,95.74,1,-1,-1,-1
20,9,290.36,81.05,16.77,89.95,1,-1,-1,-1
20,10,575.3,129.64,18.7,102.66,1,-1,-1,-1
20,11,-0.65,472.8,16.32,134.21,1,-1,-1,-1
20,12,508.77,138.09,19.29,100.04,1,-1,-1,-1
20,13,362.68,547.93,24.89,60.84,1,-1,-1,-1
20,14,71.24,198.84,22.22,122.93,1,-1,-1,-1
20,15,155.76,84.17,17.08,97.82,1,-1,-1,-1
20,16,448.54,131.12,18.7,96.22,1,-1,-1,-1
20,17,278.68,76.48,17.37,106.01,1,-1,-1,-1
20,18,112.43,56.59,17.25,101.22,1,-1,-1,-1
20,19,130.24,41.94,15.99,97.71,1,-1,-1,-1
20,30,63.91,212.71,22.78,107.06,1,-1,-1,-1
21,1,120.67,218.72,25.51,131.59,1,-1,-1,-1
21,2,32.84,307.96,23.58,138.85,1,-1,-1,-1
21,3,428.83,322.99,27.2,126.29,1,-1,-1,-1
21,4,319.83,116.83,21.62,96.96,1,-1,-1,-1
21,5,325.15,76.65,23.46,108.67,1,-1,-1,-1
21,6,168.03,87.57,17.93,103.69,1,-1,-1,-1
21,7,547.12,256.99,23.87,119.48,1,-1,-1,-1
21,8,251.74,84.06,19,96.13,1,-1,-1,-1
21,9,290.67,81.93,16.52,89.11,1,-1,-1,-1
21,10,576,130.13,18.57,101.86,1,-1,-1,-1
21,11,-0.57,472.53,16.46,134.56,1,-1,-1,-1
21,12,508.55,137.84,19.19,99.87,1,-1,-1,-1
21,13,363.34,548.6,24.27,60.24,1,-1,-1,-1
21,14,70.84,198.22,22.05,123.43,1,-1,-1,-1
21,15,158.26,84.23,17.45,99.09,1,-1,-1,-1
21,16,448.07,130.22,18.91,98.4,1,-1,-1,-1
21,17,278.3,78.19,17,103.64,1,-1,-1,-1
21,18,112.59,55.54,17.32,102.21,1,-1,-1,-1
21,19,130.68,42.34,15.71,96.18,1,-1,-1,-1
21,20,467.95,41.04,18.57,79.98,1,-1,-1,-1
21,30,63.4,210.92,23.38,111.23,1,-1,-1,-1
22,1,120.84,218.08,25.63,132.36,1,-1,-1,-1
22,2,32.96,307.96,23.51,138.43,1,-1,-1,-1
22,3,429.32,322.98,27.13,126.36,1,-1,-1,-1
22,4,317.87,117.59,22.17,95.66,1,-1,-1,-1
22,5,326.16,77.62,22.16,106.12,1,-1,-1,-1
22,6,167.21,88.75,17.09,98.79,1,-1,-1,-1
22,7,547.18,257.65,23.78,118.78,1,-1,-1,-1
22,8,251.87,84.06,18.87,95.56,1,-1,-1,-1
22,9,289.82,84.23,16.27,88.72,1,-1,-1,-1
22,10,576.64,130.95,18.72,103,1,-1,-1,-1
22,11,-0.56,472.47,16.5,134.04,1,-1,-1,-1
22,12,508.23,137.76,19.02,99.77,1,-1,-1,-1
22,13,363.74,548.19,23.94,60.21,1,-1,-1,-1
22,14,73.16,197.34,21.68,125.59,1,-1,-1,-1
22,15,159.02,85.55,17.55,99.28,1,-1,-1,-1
22,16,447.68,129.7,18.99,98.83,1,-1,-1,-1
22,17,277.75,77.53,17.18,105.63,1,-1,-1,-1
22,18,112.67,55.81,17.17,101.83,1,-1,-1,-1
22,19,130.82,41.87,15.79,96.85,1,-1,-1,-1
22,20,467.4,41.01,18.84,80.97,1,-1,-1,-1
22,30,62.67,209,24.26,116.82,1,-1,-1,-1
23,1,120.95,217.85,25.51,131.83,1,-1,-1,-1
23,2,32.89,307.96,23.54,138.77,1,-1,-1,-1
23,3,429.05,322.98,27.03,126.02,1,-1,-1,-1
23,4,315.9,117.88,23.06,94.87,1,-1,-1,-1
23,5,326.27,79.19,20.97,102.72,1,-1,-1,-1
23,6,166.89,89.14,16.98,98.12,1,-1,-1,-1
23,7,546.62,257.9,23.8,118.5,1,-1,-1,-1
23,8,251.92,84.06,18.77,95.09,1,-1,-1,-1
23,9,289.6,85.06,16.27,89.53,1,-1,-1,-1
23,10,577.28,131.89,18.73,103.82,1,-1,-1,-1
23,11,0.18,471.83,16.55,133.44,1,-1,-1,-1
23,12,507.14,137.75,19,99.84,1,-1,-1,-1
23,13,364.47,548.7,23.4,59.67,1,-1,-1,-1
23,14,73.09,197.03,21.69,125.61,1,-1,-1,-1
23,15,158.02,86.04,17.45,98.21,1,-1,-1,-1
23,17,277.94,77.92,17.08,104.89,1,-1,-1,-1
23,18,112.87,55.92,17.19,102.13,1,-1,-1,-1
23,19,129.75,40.4,16.23,99.35,1,-1,-1,-1
23,20,467.75,40.34,19.03,81.82,1,-1,-1,-1
23,30,62.12,207.03,24.55,119.46,1,-1,-1,-1
24,1,121.02,217.13,25.42,131.36,1,-1,-1,-1
24,2,33.14,308.63,23.36,137.39,1,-1,-1,-1
24,3,429.45,322.98,27.02,126.32,1,-1,-1,-1
24,4,313.87,117.98,24.14,94.99,1,-1,-1,-1
24,5,325.77,82.41,20.34,98.71,1,-1,-1,-1
24,7,546.25,258,23.78,118.33,1,-1,-1,-1
24,8,250.85,84.05,19.05,96.2,1,-1,-1,-1
24,9,290.25,85.99,16.1,89.24,1,-1,-1,-1
24,10,578.27,132.88,18.62,103.82,1,-1,-1,-1
24,11,0.38,470.96,16.81,134.76,1,-1,-1,-1
24,12,506.54,137.77,19.28,100.73,1,-1,-1,-1
